Data,DATA_DIA,DIA,Município1,STR_DATA,UF1,Escala de cor,Number of Records,Índice De Isolamento
"Saturday, 02/05",Saturday,Sábado,SÃO CAETANO DO SUL,Ranking dos municípios (2/5/2020),SP,>50-60%,1,50%
"Saturday, 02/05",Saturday,Sábado,SÃO CARLOS,Ranking dos municípios (2/5/2020),SP,>50-60%,1,53%
"Saturday, 02/05",Saturday,Sábado,SÃO JOSÉ DO RIO PRETO,Ranking dos municípios (2/5/2020),SP,>40-50%,1,46%
"Saturday, 02/05",Saturday,Sábado,SÃO JOSÉ DOS CAMPOS,Ranking dos municípios (2/5/2020),SP,>50-60%,1,55%
"Saturday, 02/05",Saturday,Sábado,SÃO JOÃO DA BOA VISTA,Ranking dos municípios (2/5/2020),SP,>50-60%,1,57%
"Saturday, 02/05",Saturday,Sábado,SÃO PAULO,Ranking dos municípios (2/5/2020),SP,>50-60%,1,52%
"Saturday, 02/05",Saturday,Sábado,SÃO ROQUE,Ranking dos municípios (2/5/2020),SP,>50-60%,1,56%
"Saturday, 02/05",Saturday,Sábado,SÃO SEBASTIÃO,Ranking dos municípios (2/5/2020),SP,>60-70%,1,69%
"Saturday, 02/05",Saturday,Sábado,SÃO VICENTE,Ranking dos municípios (2/5/2020),SP,>60-70%,1,61%
"Saturday, 02/05",Saturday,Sábado,TABOÃO DA SERRA,Ranking dos municípios (2/5/2020),SP,>50-60%,1,52%
"Saturday, 02/05",Saturday,Sábado,TATUÍ,Ranking dos municípios (2/5/2020),SP,>50-60%,1,55%
"Saturday, 02/05",Saturday,Sábado,TAUBATÉ,Ranking dos municípios (2/5/2020),SP,>50-60%,1,52%
"Saturday, 02/05",Saturday,Sábado,UBATUBA,Ranking dos municípios (2/5/2020),SP,>60-70%,1,67%
"Saturday, 02/05",Saturday,Sábado,VALINHOS,Ranking dos municípios (2/5/2020),SP,>50-60%,1,52%
"Saturday, 02/05",Saturday,Sábado,VINHEDO,Ranking dos municípios (2/5/2020),SP,>50-60%,1,57%
"Saturday, 02/05",Saturday,Sábado,VOTORANTIM,Ranking dos municípios (2/5/2020),SP,>50-60%,1,53%
"Saturday, 02/05",Saturday,Sábado,VOTUPORANGA,Ranking dos municípios (2/5/2020),SP,>50-60%,1,58%
"Saturday, 02/05",Saturday,Sábado,VÁRZEA PAULISTA,Ranking dos municípios (2/5/2020),SP,>50-60%,1,51%
"Sunday, 03/05",Sunday,Domingo,AMERICANA,Ranking dos municípios (3/5/2020),SP,>50-60%,1,56%
"Sunday, 03/05",Sunday,Domingo,AMPARO,Ranking dos municípios (3/5/2020),SP,>60-70%,1,62%
"Sunday, 03/05",Sunday,Domingo,ARARAQUARA,Ranking dos municípios (3/5/2020),SP,>50-60%,1,53%
"Sunday, 03/05",Sunday,Domingo,ARARAS,Ranking dos municípios (3/5/2020),SP,>50-60%,1,58%
"Sunday, 03/05",Sunday,Domingo,ARAÇATUBA,Ranking dos municípios (3/5/2020),SP,>50-60%,1,51%
"Sunday, 03/05",Sunday,Domingo,ARUJÁ,Ranking dos municípios (3/5/2020),SP,>60-70%,1,66%
"Sunday, 03/05",Sunday,Domingo,ASSIS,Ranking dos municípios (3/5/2020),SP,>50-60%,1,57%
"Sunday, 03/05",Sunday,Domingo,ATIBAIA,Ranking dos municípios (3/5/2020),SP,>50-60%,1,60%
"Sunday, 03/05",Sunday,Domingo,AVARÉ,Ranking dos municípios (3/5/2020),SP,>60-70%,1,61%
"Sunday, 03/05",Sunday,Domingo,BARRETOS,Ranking dos municípios (3/5/2020),SP,>50-60%,1,56%
"Sunday, 03/05",Sunday,Domingo,BARUERI,Ranking dos municípios (3/5/2020),SP,>50-60%,1,56%
"Sunday, 03/05",Sunday,Domingo,BAURU,Ranking dos municípios (3/5/2020),SP,>50-60%,1,53%
"Sunday, 03/05",Sunday,Domingo,BEBEDOURO,Ranking dos municípios (3/5/2020),SP,>60-70%,1,68%
"Sunday, 03/05",Sunday,Domingo,BIRIGUI,Ranking dos municípios (3/5/2020),SP,>50-60%,1,57%
"Sunday, 03/05",Sunday,Domingo,BOTUCATU,Ranking dos municípios (3/5/2020),SP,>50-60%,1,60%
"Sunday, 03/05",Sunday,Domingo,BRAGANÇA PAULISTA,Ranking dos municípios (3/5/2020),SP,>50-60%,1,58%
"Sunday, 03/05",Sunday,Domingo,CAIEIRAS,Ranking dos municípios (3/5/2020),SP,>60-70%,1,67%
"Sunday, 03/05",Sunday,Domingo,CAJAMAR,Ranking dos municípios (3/5/2020),SP,>60-70%,1,70%
"Sunday, 03/05",Sunday,Domingo,CAMPINAS,Ranking dos municípios (3/5/2020),SP,>50-60%,1,57%
"Sunday, 03/05",Sunday,Domingo,CAMPO LIMPO PAULISTA,Ranking dos municípios (3/5/2020),SP,>60-70%,1,63%
"Sunday, 03/05",Sunday,Domingo,CARAGUATATUBA,Ranking dos municípios (3/5/2020),SP,>60-70%,1,65%
"Sunday, 03/05",Sunday,Domingo,CARAPICUÍBA,Ranking dos municípios (3/5/2020),SP,>60-70%,1,63%
"Sunday, 03/05",Sunday,Domingo,CATANDUVA,Ranking dos municípios (3/5/2020),SP,>50-60%,1,51%
"Sunday, 03/05",Sunday,Domingo,CAÇAPAVA,Ranking dos municípios (3/5/2020),SP,>60-70%,1,65%
"Sunday, 03/05",Sunday,Domingo,COTIA,Ranking dos municípios (3/5/2020),SP,>60-70%,1,63%
"Sunday, 03/05",Sunday,Domingo,CRUZEIRO,Ranking dos municípios (3/5/2020),SP,>60-70%,1,67%
"Sunday, 03/05",Sunday,Domingo,CUBATÃO,Ranking dos municípios (3/5/2020),SP,>60-70%,1,65%
"Sunday, 03/05",Sunday,Domingo,DIADEMA,Ranking dos municípios (3/5/2020),SP,>60-70%,1,64%
"Sunday, 03/05",Sunday,Domingo,EMBU DAS ARTES,Ranking dos municípios (3/5/2020),SP,>60-70%,1,63%
"Sunday, 03/05",Sunday,Domingo,ESTADO DE SÃO PAULO,Ranking dos municípios (3/5/2020),SP,>50-60%,1,59%
"Sunday, 03/05",Sunday,Domingo,FERRAZ DE VASCONCELOS,Ranking dos municípios (3/5/2020),SP,>60-70%,1,61%
"Sunday, 03/05",Sunday,Domingo,FRANCA,Ranking dos municípios (3/5/2020),SP,>60-70%,1,61%
"Sunday, 03/05",Sunday,Domingo,FRANCISCO MORATO,Ranking dos municípios (3/5/2020),SP,>50-60%,1,57%
"Sunday, 03/05",Sunday,Domingo,FRANCO DA ROCHA,Ranking dos municípios (3/5/2020),SP,>60-70%,1,62%
"Sunday, 03/05",Sunday,Domingo,GUARATINGUETÁ,Ranking dos municípios (3/5/2020),SP,>60-70%,1,62%
"Sunday, 03/05",Sunday,Domingo,GUARUJÁ,Ranking dos municípios (3/5/2020),SP,>60-70%,1,61%
"Sunday, 03/05",Sunday,Domingo,GUARULHOS,Ranking dos municípios (3/5/2020),SP,>60-70%,1,63%
"Sunday, 03/05",Sunday,Domingo,HORTOLÂNDIA,Ranking dos municípios (3/5/2020),SP,>60-70%,1,60%
"Sunday, 03/05",Sunday,Domingo,IBIÚNA,Ranking dos municípios (3/5/2020),SP,>60-70%,1,67%
"Sunday, 03/05",Sunday,Domingo,INDAIATUBA,Ranking dos municípios (3/5/2020),SP,>50-60%,1,59%
"Sunday, 03/05",Sunday,Domingo,ITANHAÉM,Ranking dos municípios (3/5/2020),SP,>60-70%,1,64%
"Sunday, 03/05",Sunday,Domingo,ITAPECERICA DA SERRA,Ranking dos municípios (3/5/2020),SP,>60-70%,1,66%
"Sunday, 03/05",Sunday,Domingo,ITAPETININGA,Ranking dos municípios (3/5/2020),SP,>50-60%,1,59%
"Sunday, 03/05",Sunday,Domingo,ITAPEVA,Ranking dos municípios (3/5/2020),SP,>50-60%,1,56%
"Sunday, 03/05",Sunday,Domingo,ITAPEVI,Ranking dos municípios (3/5/2020),SP,>60-70%,1,63%
"Sunday, 03/05",Sunday,Domingo,ITAPIRA,Ranking dos municípios (3/5/2020),SP,>60-70%,1,60%
"Sunday, 03/05",Sunday,Domingo,ITAQUAQUECETUBA,Ranking dos municípios (3/5/2020),SP,>60-70%,1,63%
"Sunday, 03/05",Sunday,Domingo,ITATIBA,Ranking dos municípios (3/5/2020),SP,>50-60%,1,55%
"Sunday, 03/05",Sunday,Domingo,ITU,Ranking dos municípios (3/5/2020),SP,>50-60%,1,57%
"Sunday, 03/05",Sunday,Domingo,JABOTICABAL,Ranking dos municípios (3/5/2020),SP,>50-60%,1,59%
"Sunday, 03/05",Sunday,Domingo,JACAREÍ,Ranking dos municípios (3/5/2020),SP,>60-70%,1,62%
"Sunday, 03/05",Sunday,Domingo,JANDIRA,Ranking dos municípios (3/5/2020),SP,>60-70%,1,61%
"Sunday, 03/05",Sunday,Domingo,JAÚ,Ranking dos municípios (3/5/2020),SP,>50-60%,1,60%
"Sunday, 03/05",Sunday,Domingo,JUNDIAÍ,Ranking dos municípios (3/5/2020),SP,>50-60%,1,57%
"Sunday, 03/05",Sunday,Domingo,LEME,Ranking dos municípios (3/5/2020),SP,>60-70%,1,60%
"Sunday, 03/05",Sunday,Domingo,LIMEIRA,Ranking dos municípios (3/5/2020),SP,>50-60%,1,51%
"Sunday, 03/05",Sunday,Domingo,LINS,Ranking dos municípios (3/5/2020),SP,>50-60%,1,58%
"Sunday, 03/05",Sunday,Domingo,LORENA,Ranking dos municípios (3/5/2020),SP,>60-70%,1,69%
"Sunday, 03/05",Sunday,Domingo,MAIRIPORÃ,Ranking dos municípios (3/5/2020),SP,>60-70%,1,67%
"Sunday, 03/05",Sunday,Domingo,MARÍLIA,Ranking dos municípios (3/5/2020),SP,>50-60%,1,54%
"Sunday, 03/05",Sunday,Domingo,MATÃO,Ranking dos municípios (3/5/2020),SP,>50-60%,1,53%
"Sunday, 03/05",Sunday,Domingo,MAUÁ,Ranking dos municípios (3/5/2020),SP,>60-70%,1,64%
"Sunday, 03/05",Sunday,Domingo,MOGI DAS CRUZES,Ranking dos municípios (3/5/2020),SP,>60-70%,1,62%
"Sunday, 03/05",Sunday,Domingo,MOGI GUAÇU,Ranking dos municípios (3/5/2020),SP,>50-60%,1,56%
"Sunday, 03/05",Sunday,Domingo,MOGI MIRIM,Ranking dos municípios (3/5/2020),SP,>50-60%,1,59%
"Sunday, 03/05",Sunday,Domingo,OSASCO,Ranking dos municípios (3/5/2020),SP,>60-70%,1,62%
"Sunday, 03/05",Sunday,Domingo,OURINHOS,Ranking dos municípios (3/5/2020),SP,>60-70%,1,60%
"Sunday, 03/05",Sunday,Domingo,PAULÍNIA,Ranking dos municípios (3/5/2020),SP,>60-70%,1,61%
"Sunday, 03/05",Sunday,Domingo,PINDAMONHANGABA,Ranking dos municípios (3/5/2020),SP,>60-70%,1,66%
"Sunday, 03/05",Sunday,Domingo,PIRACICABA,Ranking dos municípios (3/5/2020),SP,>50-60%,1,56%
"Sunday, 03/05",Sunday,Domingo,PIRASSUNUNGA,Ranking dos municípios (3/5/2020),SP,>60-70%,1,64%
"Sunday, 03/05",Sunday,Domingo,POÁ,Ranking dos municípios (3/5/2020),SP,>60-70%,1,66%
"Sunday, 03/05",Sunday,Domingo,PRAIA GRANDE,Ranking dos municípios (3/5/2020),SP,>60-70%,1,60%
"Sunday, 03/05",Sunday,Domingo,PRESIDENTE PRUDENTE,Ranking dos municípios (3/5/2020),SP,>50-60%,1,53%
"Sunday, 03/05",Sunday,Domingo,RIBEIRÃO PIRES,Ranking dos municípios (3/5/2020),SP,>60-70%,1,69%
"Sunday, 03/05",Sunday,Domingo,RIBEIRÃO PRETO,Ranking dos municípios (3/5/2020),SP,>50-60%,1,53%
"Sunday, 03/05",Sunday,Domingo,RIO CLARO,Ranking dos municípios (3/5/2020),SP,>60-70%,1,61%
"Sunday, 03/05",Sunday,Domingo,SALTO,Ranking dos municípios (3/5/2020),SP,>50-60%,1,58%
"Sunday, 03/05",Sunday,Domingo,SANTA BÁRBARA D'OESTE,Ranking dos municípios (3/5/2020),SP,>50-60%,1,55%
"Sunday, 03/05",Sunday,Domingo,SANTANA DE PARNAÍBA,Ranking dos municípios (3/5/2020),SP,>60-70%,1,62%
"Sunday, 03/05",Sunday,Domingo,SANTO ANDRÉ,Ranking dos municípios (3/5/2020),SP,>50-60%,1,59%
"Sunday, 03/05",Sunday,Domingo,SANTOS,Ranking dos municípios (3/5/2020),SP,>50-60%,1,59%
"Sunday, 03/05",Sunday,Domingo,SERTÃOZINHO,Ranking dos municípios (3/5/2020),SP,>60-70%,1,65%
"Sunday, 03/05",Sunday,Domingo,SOROCABA,Ranking dos municípios (3/5/2020),SP,>50-60%,1,56%
"Sunday, 03/05",Sunday,Domingo,SUMARÉ,Ranking dos municípios (3/5/2020),SP,>50-60%,1,56%
"Sunday, 03/05",Sunday,Domingo,SUZANO,Ranking dos municípios (3/5/2020),SP,>60-70%,1,63%
"Sunday, 03/05",Sunday,Domingo,SÃO BERNARDO DO CAMPO,Ranking dos municípios (3/5/2020),SP,>50-60%,1,59%
"Sunday, 03/05",Sunday,Domingo,SÃO CAETANO DO SUL,Ranking dos municípios (3/5/2020),SP,>50-60%,1,57%
"Sunday, 03/05",Sunday,Domingo,SÃO CARLOS,Ranking dos municípios (3/5/2020),SP,>50-60%,1,60%
"Sunday, 03/05",Sunday,Domingo,SÃO JOSÉ DO RIO PRETO,Ranking dos municípios (3/5/2020),SP,>50-60%,1,53%
"Sunday, 03/05",Sunday,Domingo,SÃO JOSÉ DOS CAMPOS,Ranking dos municípios (3/5/2020),SP,>60-70%,1,61%
"Sunday, 03/05",Sunday,Domingo,SÃO JOÃO DA BOA VISTA,Ranking dos municípios (3/5/2020),SP,>60-70%,1,63%
"Sunday, 03/05",Sunday,Domingo,SÃO PAULO,Ranking dos municípios (3/5/2020),SP,>50-60%,1,58%
"Sunday, 03/05",Sunday,Domingo,SÃO ROQUE,Ranking dos municípios (3/5/2020),SP,>60-70%,1,63%
"Sunday, 03/05",Sunday,Domingo,SÃO SEBASTIÃO,Ranking dos municípios (3/5/2020),SP,>60-70%,1,67%
"Sunday, 03/05",Sunday,Domingo,SÃO VICENTE,Ranking dos municípios (3/5/2020),SP,>60-70%,1,68%
"Sunday, 03/05",Sunday,Domingo,TABOÃO DA SERRA,Ranking dos municípios (3/5/2020),SP,>50-60%,1,59%
"Sunday, 03/05",Sunday,Domingo,TATUÍ,Ranking dos municípios (3/5/2020),SP,>60-70%,1,61%
"Sunday, 03/05",Sunday,Domingo,TAUBATÉ,Ranking dos municípios (3/5/2020),SP,>50-60%,1,59%
"Sunday, 03/05",Sunday,Domingo,UBATUBA,Ranking dos municípios (3/5/2020),SP,>60-70%,1,69%
"Sunday, 03/05",Sunday,Domingo,VALINHOS,Ranking dos municípios (3/5/2020),SP,>50-60%,1,59%
"Sunday, 03/05",Sunday,Domingo,VINHEDO,Ranking dos municípios (3/5/2020),SP,>60-70%,1,63%
"Sunday, 03/05",Sunday,Domingo,VOTORANTIM,Ranking dos municípios (3/5/2020),SP,>50-60%,1,59%
"Sunday, 03/05",Sunday,Domingo,VOTUPORANGA,Ranking dos municípios (3/5/2020),SP,>60-70%,1,64%
"Sunday, 03/05",Sunday,Domingo,VÁRZEA PAULISTA,Ranking dos municípios (3/5/2020),SP,>50-60%,1,58%
"Monday, 04/05",Monday,Segunda-feira,AMERICANA,Ranking dos municípios (4/5/2020),SP,>40-50%,1,45%
"Monday, 04/05",Monday,Segunda-feira,AMPARO,Ranking dos municípios (4/5/2020),SP,>50-60%,1,50%
"Monday, 04/05",Monday,Segunda-feira,ARARAQUARA,Ranking dos municípios (4/5/2020),SP,>40-50%,1,41%
"Monday, 04/05",Monday,Segunda-feira,ARARAS,Ranking dos municípios (4/5/2020),SP,>40-50%,1,47%
"Monday, 04/05",Monday,Segunda-feira,ARAÇATUBA,Ranking dos municípios (4/5/2020),SP,Até 40%,1,40%
"Monday, 04/05",Monday,Segunda-feira,ARUJÁ,Ranking dos municípios (4/5/2020),SP,>50-60%,1,50%
"Monday, 04/05",Monday,Segunda-feira,ASSIS,Ranking dos municípios (4/5/2020),SP,>40-50%,1,45%
"Monday, 04/05",Monday,Segunda-feira,ATIBAIA,Ranking dos municípios (4/5/2020),SP,>40-50%,1,46%
"Monday, 04/05",Monday,Segunda-feira,AVARÉ,Ranking dos municípios (4/5/2020),SP,>40-50%,1,48%
"Monday, 04/05",Monday,Segunda-feira,BARRETOS,Ranking dos municípios (4/5/2020),SP,>40-50%,1,45%
"Monday, 04/05",Monday,Segunda-feira,BARUERI,Ranking dos municípios (4/5/2020),SP,>40-50%,1,44%
"Monday, 04/05",Monday,Segunda-feira,BAURU,Ranking dos municípios (4/5/2020),SP,>40-50%,1,41%
"Monday, 04/05",Monday,Segunda-feira,BEBEDOURO,Ranking dos municípios (4/5/2020),SP,>50-60%,1,55%
"Monday, 04/05",Monday,Segunda-feira,BIRIGUI,Ranking dos municípios (4/5/2020),SP,>40-50%,1,47%
"Monday, 04/05",Monday,Segunda-feira,BOTUCATU,Ranking dos municípios (4/5/2020),SP,>40-50%,1,49%
"Monday, 04/05",Monday,Segunda-feira,BRAGANÇA PAULISTA,Ranking dos municípios (4/5/2020),SP,>40-50%,1,46%
"Monday, 04/05",Monday,Segunda-feira,CAIEIRAS,Ranking dos municípios (4/5/2020),SP,>50-60%,1,53%
"Monday, 04/05",Monday,Segunda-feira,CAJAMAR,Ranking dos municípios (4/5/2020),SP,>50-60%,1,56%
"Monday, 04/05",Monday,Segunda-feira,CAMPINAS,Ranking dos municípios (4/5/2020),SP,>40-50%,1,45%
"Monday, 04/05",Monday,Segunda-feira,CAMPO LIMPO PAULISTA,Ranking dos municípios (4/5/2020),SP,>50-60%,1,52%
"Monday, 04/05",Monday,Segunda-feira,CARAGUATATUBA,Ranking dos municípios (4/5/2020),SP,>50-60%,1,55%
"Monday, 04/05",Monday,Segunda-feira,CARAPICUÍBA,Ranking dos municípios (4/5/2020),SP,>50-60%,1,51%
"Monday, 04/05",Monday,Segunda-feira,CATANDUVA,Ranking dos municípios (4/5/2020),SP,Até 40%,1,39%
"Monday, 04/05",Monday,Segunda-feira,CAÇAPAVA,Ranking dos municípios (4/5/2020),SP,>50-60%,1,55%
"Monday, 04/05",Monday,Segunda-feira,COTIA,Ranking dos municípios (4/5/2020),SP,>50-60%,1,51%
"Monday, 04/05",Monday,Segunda-feira,CRUZEIRO,Ranking dos municípios (4/5/2020),SP,>50-60%,1,57%
"Monday, 04/05",Monday,Segunda-feira,CUBATÃO,Ranking dos municípios (4/5/2020),SP,>50-60%,1,50%
"Monday, 04/05",Monday,Segunda-feira,DIADEMA,Ranking dos municípios (4/5/2020),SP,>50-60%,1,51%
"Monday, 04/05",Monday,Segunda-feira,EMBU DAS ARTES,Ranking dos municípios (4/5/2020),SP,>40-50%,1,49%
"Monday, 04/05",Monday,Segunda-feira,ESTADO DE SÃO PAULO,Ranking dos municípios (4/5/2020),SP,>40-50%,1,47%
"Monday, 04/05",Monday,Segunda-feira,FERRAZ DE VASCONCELOS,Ranking dos municípios (4/5/2020),SP,>40-50%,1,49%
"Monday, 04/05",Monday,Segunda-feira,FRANCA,Ranking dos municípios (4/5/2020),SP,>40-50%,1,45%
"Monday, 04/05",Monday,Segunda-feira,FRANCISCO MORATO,Ranking dos municípios (4/5/2020),SP,>40-50%,1,48%
"Monday, 04/05",Monday,Segunda-feira,FRANCO DA ROCHA,Ranking dos municípios (4/5/2020),SP,>50-60%,1,51%
"Monday, 04/05",Monday,Segunda-feira,GUARATINGUETÁ,Ranking dos municípios (4/5/2020),SP,>50-60%,1,51%
"Monday, 04/05",Monday,Segunda-feira,GUARUJÁ,Ranking dos municípios (4/5/2020),SP,>50-60%,1,52%
"Monday, 04/05",Monday,Segunda-feira,GUARULHOS,Ranking dos municípios (4/5/2020),SP,>40-50%,1,49%
"Monday, 04/05",Monday,Segunda-feira,HORTOLÂNDIA,Ranking dos municípios (4/5/2020),SP,>40-50%,1,48%
"Monday, 04/05",Monday,Segunda-feira,IBIÚNA,Ranking dos municípios (4/5/2020),SP,>50-60%,1,54%
"Monday, 04/05",Monday,Segunda-feira,INDAIATUBA,Ranking dos municípios (4/5/2020),SP,>40-50%,1,49%
"Monday, 04/05",Monday,Segunda-feira,ITANHAÉM,Ranking dos municípios (4/5/2020),SP,>50-60%,1,56%
"Monday, 04/05",Monday,Segunda-feira,ITAPECERICA DA SERRA,Ranking dos municípios (4/5/2020),SP,>50-60%,1,54%
"Monday, 04/05",Monday,Segunda-feira,ITAPETININGA,Ranking dos municípios (4/5/2020),SP,>40-50%,1,49%
"Monday, 04/05",Monday,Segunda-feira,ITAPEVA,Ranking dos municípios (4/5/2020),SP,>40-50%,1,45%
"Monday, 04/05",Monday,Segunda-feira,ITAPEVI,Ranking dos municípios (4/5/2020),SP,>50-60%,1,50%
"Monday, 04/05",Monday,Segunda-feira,ITAPIRA,Ranking dos municípios (4/5/2020),SP,>40-50%,1,49%
"Monday, 04/05",Monday,Segunda-feira,ITAQUAQUECETUBA,Ranking dos municípios (4/5/2020),SP,>50-60%,1,53%
"Monday, 04/05",Monday,Segunda-feira,ITATIBA,Ranking dos municípios (4/5/2020),SP,>40-50%,1,44%
"Monday, 04/05",Monday,Segunda-feira,ITU,Ranking dos municípios (4/5/2020),SP,>40-50%,1,46%
"Monday, 04/05",Monday,Segunda-feira,JABOTICABAL,Ranking dos municípios (4/5/2020),SP,>40-50%,1,47%
"Monday, 04/05",Monday,Segunda-feira,JACAREÍ,Ranking dos municípios (4/5/2020),SP,>40-50%,1,50%
"Monday, 04/05",Monday,Segunda-feira,JANDIRA,Ranking dos municípios (4/5/2020),SP,>40-50%,1,49%
"Monday, 04/05",Monday,Segunda-feira,JAÚ,Ranking dos municípios (4/5/2020),SP,>40-50%,1,48%
"Monday, 04/05",Monday,Segunda-feira,JUNDIAÍ,Ranking dos municípios (4/5/2020),SP,>40-50%,1,45%
"Monday, 04/05",Monday,Segunda-feira,LEME,Ranking dos municípios (4/5/2020),SP,>40-50%,1,49%
"Monday, 04/05",Monday,Segunda-feira,LIMEIRA,Ranking dos municípios (4/5/2020),SP,Até 40%,1,38%
"Monday, 04/05",Monday,Segunda-feira,LINS,Ranking dos municípios (4/5/2020),SP,>40-50%,1,46%
"Monday, 04/05",Monday,Segunda-feira,LORENA,Ranking dos municípios (4/5/2020),SP,>60-70%,1,60%
"Monday, 04/05",Monday,Segunda-feira,MAIRIPORÃ,Ranking dos municípios (4/5/2020),SP,>50-60%,1,53%
"Monday, 04/05",Monday,Segunda-feira,MARÍLIA,Ranking dos municípios (4/5/2020),SP,>40-50%,1,44%
"Monday, 04/05",Monday,Segunda-feira,MATÃO,Ranking dos municípios (4/5/2020),SP,>40-50%,1,43%
"Monday, 04/05",Monday,Segunda-feira,MAUÁ,Ranking dos municípios (4/5/2020),SP,>50-60%,1,51%
"Monday, 04/05",Monday,Segunda-feira,MOGI DAS CRUZES,Ranking dos municípios (4/5/2020),SP,>50-60%,1,50%
"Monday, 04/05",Monday,Segunda-feira,MOGI GUAÇU,Ranking dos municípios (4/5/2020),SP,>40-50%,1,46%
"Monday, 04/05",Monday,Segunda-feira,MOGI MIRIM,Ranking dos municípios (4/5/2020),SP,>40-50%,1,48%
"Monday, 04/05",Monday,Segunda-feira,OSASCO,Ranking dos municípios (4/5/2020),SP,>50-60%,1,50%
"Monday, 04/05",Monday,Segunda-feira,OURINHOS,Ranking dos municípios (4/5/2020),SP,>50-60%,1,50%
"Monday, 04/05",Monday,Segunda-feira,PAULÍNIA,Ranking dos municípios (4/5/2020),SP,>40-50%,1,47%
"Monday, 04/05",Monday,Segunda-feira,PINDAMONHANGABA,Ranking dos municípios (4/5/2020),SP,>50-60%,1,54%
"Monday, 04/05",Monday,Segunda-feira,PIRACICABA,Ranking dos municípios (4/5/2020),SP,>40-50%,1,45%
"Monday, 04/05",Monday,Segunda-feira,PIRASSUNUNGA,Ranking dos municípios (4/5/2020),SP,>50-60%,1,53%
"Monday, 04/05",Monday,Segunda-feira,POÁ,Ranking dos municípios (4/5/2020),SP,>50-60%,1,53%
"Monday, 04/05",Monday,Segunda-feira,PRAIA GRANDE,Ranking dos municípios (4/5/2020),SP,>40-50%,1,50%
"Monday, 04/05",Monday,Segunda-feira,PRESIDENTE PRUDENTE,Ranking dos municípios (4/5/2020),SP,>40-50%,1,40%
"Monday, 04/05",Monday,Segunda-feira,RIBEIRÃO PIRES,Ranking dos municípios (4/5/2020),SP,>50-60%,1,57%
"Monday, 04/05",Monday,Segunda-feira,RIBEIRÃO PRETO,Ranking dos municípios (4/5/2020),SP,Até 40%,1,40%
"Monday, 04/05",Monday,Segunda-feira,RIO CLARO,Ranking dos municípios (4/5/2020),SP,>40-50%,1,49%
"Monday, 04/05",Monday,Segunda-feira,SALTO,Ranking dos municípios (4/5/2020),SP,>40-50%,1,48%
"Monday, 04/05",Monday,Segunda-feira,SANTA BÁRBARA D'OESTE,Ranking dos municípios (4/5/2020),SP,>40-50%,1,42%
"Monday, 04/05",Monday,Segunda-feira,SANTANA DE PARNAÍBA,Ranking dos municípios (4/5/2020),SP,>50-60%,1,51%
"Monday, 04/05",Monday,Segunda-feira,SANTO ANDRÉ,Ranking dos municípios (4/5/2020),SP,>40-50%,1,49%
"Monday, 04/05",Monday,Segunda-feira,SANTOS,Ranking dos municípios (4/5/2020),SP,>40-50%,1,47%
"Monday, 04/05",Monday,Segunda-feira,SERTÃOZINHO,Ranking dos municípios (4/5/2020),SP,>40-50%,1,49%
"Monday, 04/05",Monday,Segunda-feira,SOROCABA,Ranking dos municípios (4/5/2020),SP,>40-50%,1,43%
"Monday, 04/05",Monday,Segunda-feira,SUMARÉ,Ranking dos municípios (4/5/2020),SP,>40-50%,1,42%
"Monday, 04/05",Monday,Segunda-feira,SUZANO,Ranking dos municípios (4/5/2020),SP,>50-60%,1,51%
"Monday, 04/05",Monday,Segunda-feira,SÃO BERNARDO DO CAMPO,Ranking dos municípios (4/5/2020),SP,>40-50%,1,48%
"Monday, 04/05",Monday,Segunda-feira,SÃO CAETANO DO SUL,Ranking dos municípios (4/5/2020),SP,>40-50%,1,47%
"Monday, 04/05",Monday,Segunda-feira,SÃO CARLOS,Ranking dos municípios (4/5/2020),SP,>40-50%,1,48%
"Monday, 04/05",Monday,Segunda-feira,SÃO JOSÉ DO RIO PRETO,Ranking dos municípios (4/5/2020),SP,>40-50%,1,40%
"Monday, 04/05",Monday,Segunda-feira,SÃO JOSÉ DOS CAMPOS,Ranking dos municípios (4/5/2020),SP,>40-50%,1,48%
"Monday, 04/05",Monday,Segunda-feira,SÃO JOÃO DA BOA VISTA,Ranking dos municípios (4/5/2020),SP,>40-50%,1,49%
"Monday, 04/05",Monday,Segunda-feira,SÃO PAULO,Ranking dos municípios (4/5/2020),SP,>40-50%,1,48%
"Monday, 04/05",Monday,Segunda-feira,SÃO ROQUE,Ranking dos municípios (4/5/2020),SP,>50-60%,1,51%
"Monday, 04/05",Monday,Segunda-feira,SÃO SEBASTIÃO,Ranking dos municípios (4/5/2020),SP,>60-70%,1,62%
"Monday, 04/05",Monday,Segunda-feira,SÃO VICENTE,Ranking dos municípios (4/5/2020),SP,>50-60%,1,55%
"Monday, 04/05",Monday,Segunda-feira,TABOÃO DA SERRA,Ranking dos municípios (4/5/2020),SP,>40-50%,1,48%
"Monday, 04/05",Monday,Segunda-feira,TATUÍ,Ranking dos municípios (4/5/2020),SP,>40-50%,1,48%
"Monday, 04/05",Monday,Segunda-feira,TAUBATÉ,Ranking dos municípios (4/5/2020),SP,>40-50%,1,47%
"Monday, 04/05",Monday,Segunda-feira,UBATUBA,Ranking dos municípios (4/5/2020),SP,>60-70%,1,60%
